[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ] 146388      0      0  38422 / 500000    24.3s test_prop_DeleteUnion (collecting)
[ ] 147089      0      0  38590 / 500000    24.4s test_prop_DeleteUnion (collecting)
[ ] 147500      0      0  38699 / 500000    24.5s test_prop_DeleteUnion (collecting)
[ ] 148056      0      0  38863 / 500000    24.6s test_prop_DeleteUnion (collecting)
[ ] 148710      0      0  39038 / 500000    24.7s test_prop_DeleteUnion (collecting)
[ ] 149272      0      0  39162 / 500000    24.8s test_prop_DeleteUnion (collecting)
[ ] 149814      0      0  39318 / 500000    24.9s test_prop_DeleteUnion (collecting)
[ ] 150314      0      0  39433 / 500000    25.0s test_prop_DeleteUnion (collecting)
[ ] 150884      0      0  39585 / 500000    25.1s test_prop_DeleteUnion (collecting)
[ ] 151495      0      0  39757 / 500000    25.2s test_prop_DeleteUnion (collecting)
[ ] 152028      0      0  39886 / 500000    25.3s test_prop_DeleteUnion (collecting)
[ ] 152494      0      0  40003 / 500000    25.4s test_prop_DeleteUnion (collecting)
[ ] 153259      0      0  40197 / 500000    25.5s test_prop_DeleteUnion (collecting)
[ ] 153945      0      0  40369 / 500000    25.6s test_prop_DeleteUnion (collecting)
[ ] 154527      0      0  40519 / 500000    25.7s test_prop_DeleteUnion (collecting)
[ ] 155068      0      0  40667 / 500000    25.8s test_prop_DeleteUnion (collecting)
[ ] 155913      0      0  40900 / 500000    25.9s test_prop_DeleteUnion (collecting)
[ ] 156350      0      0  41020 / 500000    26.0s test_prop_DeleteUnion (collecting)
[ ] 156736      0      0  41118 / 500000    26.1s test_prop_DeleteUnion (collecting)
[ ] 157400      0      0  41290 / 500000    26.2s test_prop_DeleteUnion (collecting)
[ ] 158228      0      0  41508 / 500000    26.3s test_prop_DeleteUnion (collecting)
[ ] 158970      0      0  41704 / 500000    26.4s test_prop_DeleteUnion (collecting)
[ ] 159313      0      0  41789 / 500000    26.5s test_prop_DeleteUnion (collecting)
[ ] 159976      0      0  41963 / 500000    26.6s test_prop_DeleteUnion (collecting)
[ ] 160585      0      0  42126 / 500000    26.7s test_prop_DeleteUnion (collecting)
[ ] 161232      0      0  42281 / 500000    26.8s test_prop_DeleteUnion (collecting)
[ ] 161807      0      0  42439 / 500000    26.9s test_prop_DeleteUnion (collecting)
[ ] 162561      0      0  42664 / 500000    27.0s test_prop_DeleteUnion (collecting)
[ ] 163131      0      0  42802 / 500000    27.1s test_prop_DeleteUnion (collecting)
[ ] 163891      0      0  43011 / 500000    27.2s test_prop_DeleteUnion (collecting)
[ ] 164600      0      0  43193 / 500000    27.3s test_prop_DeleteUnion (collecting)
[ ] 165191      0      0  43346 / 500000    27.4s test_prop_DeleteUnion
[ ] 165709      0      0  43501 / 500000    27.5s test_prop_DeleteUnion (collecting)
[ ] 166499      0      0  43713 / 500000    27.7s test_prop_DeleteUnion (collecting)
[ ] 167077      0      0  43856 / 500000    27.8s test_prop_DeleteUnion (collecting)
[ ] 167582      0      0  43997 / 500000    27.9s test_prop_DeleteUnion (collecting)
[ ] 168265      0      0  44169 / 500000    28.0s test_prop_DeleteUnion (collecting)
[ ] 168627      0      0  44261 / 500000    28.1s test_prop_DeleteUnion (collecting)
[ ] 169057      0      0  44381 / 500000    28.2s test_prop_DeleteUnion
[ ] 169828      0      0  44572 / 500000    28.3s test_prop_DeleteUnion (collecting)
[ ] 170509      0      0  44747 / 500000    28.4s test_prop_DeleteUnion (collecting)
[ ] 171012      0      0  44877 / 500000    28.5s test_prop_DeleteUnion (collecting)
[ ] 171713      0      0  45062 / 500000    28.6s test_prop_DeleteUnion (collecting)
[ ] 172413      0      0  45238 / 500000    28.7s test_prop_DeleteUnion (collecting)
[ ] 172895      0      0  45384 / 500000    28.8s test_prop_DeleteUnion (collecting)
[ ] 173678      0      0  45590 / 500000    28.9s test_prop_DeleteUnion (collecting)
[ ] 174097      0      0  45701 / 500000    29.0s test_prop_DeleteUnion (collecting)
[ ] 174786      0      0  45879 / 500000    29.1s test_prop_DeleteUnion (collecting)
[ ] 175483      0      0  46068 / 500000    29.2s test_prop_DeleteUnion (collecting)
[ ] 175886      0      0  46167 / 500000    29.3s test_prop_DeleteUnion (collecting)
[ ] 176311      0      0  46272 / 500000    29.4s test_prop_DeleteUnion (collecting)
[ ] 177009      0      0  46460 / 500000    29.5s test_prop_DeleteUnion (collecting)
[ ] 177501      0      0  46587 / 500000    29.6s test_prop_DeleteUnion (collecting)
[ ] 178032      0      0  46743 / 500000    29.7s test_prop_DeleteUnion (collecting)
[ ] 178725      0      0  46917 / 500000    29.8s test_prop_DeleteUnion (collecting)
[ ] 179088      0      0  47023 / 500000    29.9s test_prop_DeleteUnion (collecting)
[ ] 179808      0      0  47201 / 500000    30.0s test_prop_DeleteUnion (collecting)
[ ] 180409      0      0  47367 / 500000    30.1s test_prop_DeleteUnion (collecting)
[ ] 180892      0      0  47483 / 500000    30.2s test_prop_DeleteUnion (collecting)
[ ] 181617      0      0  47677 / 500000    30.3s test_prop_DeleteUnion (collecting)
[ ] 182172      0      0  47818 / 500000    30.4s test_prop_DeleteUnion (collecting)
[ ] 182580      0      0  47911 / 500000    30.5s test_prop_DeleteUnion (collecting)
[ ] 183335      0      0  48114 / 500000    30.6s test_prop_DeleteUnion (collecting)
[ ] 183809      0      0  48238 / 500000    30.7s test_prop_DeleteUnion (collecting)
[ ] 184581      0      0  48452 / 500000    30.8s test_prop_DeleteUnion (collecting)
[ ] 185128      0      0  48583 / 500000    30.9s test_prop_DeleteUnion (collecting)
[ ] 185679      0      0  48724 / 500000    31.0s test_prop_DeleteUnion (collecting)
[ ] 186408      0      0  48937 / 500000    31.1s test_prop_DeleteUnion (collecting)
[ ] 186929      0      0  49076 / 500000    31.2s test_prop_DeleteUnion (collecting)
[ ] 187610      0      0  49233 / 500000    31.3s test_prop_DeleteUnion (collecting)
[ ] 188197      0      0  49376 / 500000    31.4s test_prop_DeleteUnion (collecting)
[ ] 188718      0      0  49510 / 500000    31.5s test_prop_DeleteUnion (collecting)
[ ] 189325      0      0  49688 / 500000    31.6s test_prop_DeleteUnion (collecting)
[ ] 189777      0      0  49816 / 500000    31.7s test_prop_DeleteUnion (collecting)
[ ] 190559      0      0  50019 / 500000    31.8s test_prop_DeleteUnion (collecting)
[ ] 191127      0      0  50159 / 500000    31.9s test_prop_DeleteUnion (collecting)
[ ] 191769      0      0  50325 / 500000    32.0s test_prop_DeleteUnion (collecting)
[ ] 192713      0      0  50567 / 500000    32.1s test_prop_DeleteUnion (collecting)
[ ] 193153      0      0  50696 / 500000    32.2s test_prop_DeleteUnion (collecting)
[ ] 193696      0      0  50826 / 500000    32.3s test_prop_DeleteUnion (collecting)
[ ] 194484      0      0  51034 / 500000    32.4s test_prop_DeleteUnion (collecting)
[ ] 195091      0      0  51184 / 500000    32.5s test_prop_DeleteUnion (collecting)
[✗] 195160      0      1  51203 / 500000    32.5s test_prop_DeleteUnion

--- Failure --------------------------------------------------------------------

Test test_prop_DeleteUnion failed (0 shrink steps):

(Tree (Empty,7,1,Tree (Tree (Empty,8,6,Empty),9,256,Empty)), Tree (Empty,0,4,Tree (Empty,9,46,Tree (Empty,71,44,Empty))), 7)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_DeleteUnion -> 32502.01]
[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion (generating)
[ ]    670      0      0    170 / 500000     0.1s test_prop_DeleteUnion (collecting)
[ ]   1279      0      0    335 / 500000     0.2s test_prop_DeleteUnion (collecting)
[ ]   1944      0      0    513 / 500000     0.3s test_prop_DeleteUnion (collecting)
[ ]   2504      0      0    633 / 500000     0.4s test_prop_DeleteUnion (collecting)
[ ]   3189      0      0    817 / 500000     0.5s test_prop_DeleteUnion (collecting)
[ ]   3867      0      0    995 / 500000     0.6s test_prop_DeleteUnion (collecting)
[ ]   4386      0      0   1125 / 500000     0.7s test_prop_DeleteUnion (collecting)
[ ]   5014      0      0   1275 / 500000     0.8s test_prop_DeleteUnion (collecting)
[ ]   5719      0      0   1460 / 500000     0.9s test_prop_DeleteUnion (collecting)
[ ]   6271      0      0   1604 / 500000     1.0s test_prop_DeleteUnion (collecting)
[ ]   7033      0      0   1811 / 500000     1.1s test_prop_DeleteUnion (collecting)
[ ]   7541      0      0   1941 / 500000     1.2s test_prop_DeleteUnion (collecting)
[ ]   8161      0      0   2095 / 500000     1.3s test_prop_DeleteUnion (collecting)
[ ]   8929      0      0   2298 / 500000     1.4s test_prop_DeleteUnion (collecting)
[ ]   9549      0      0   2442 / 500000     1.5s test_prop_DeleteUnion (collecting)
[ ]   9976      0      0   2546 / 500000     1.6s test_prop_DeleteUnion (collecting)
[ ]  10545      0      0   2685 / 500000     1.7s test_prop_DeleteUnion (collecting)
[ ]  11312      0      0   2864 / 500000     1.8s test_prop_DeleteUnion (collecting)
[ ]  11931      0      0   3023 / 500000     1.9s test_prop_DeleteUnion (collecting)
[ ]  12386      0      0   3148 / 500000     2.0s test_prop_DeleteUnion (collecting)
[ ]  13002      0      0   3301 / 500000     2.1s test_prop_DeleteUnion (collecting)
[ ]  13482      0      0   3425 / 500000     2.2s test_prop_DeleteUnion (collecting)
[ ]  14043      0      0   3599 / 500000     2.3s test_prop_DeleteUnion (collecting)
[ ]  14645      0      0   3747 / 500000     2.4s test_prop_DeleteUnion (collecting)
[ ]  15277      0      0   3922 / 500000     2.5s test_prop_DeleteUnion (collecting)
[ ]  16115      0      0   4141 / 500000     2.6s test_prop_DeleteUnion (collecting)
[ ]  16781      0      0   4292 / 500000     2.7s test_prop_DeleteUnion (collecting)
[ ]  17385      0      0   4447 / 500000     2.8s test_prop_DeleteUnion (collecting)
[ ]  17960      0      0   4592 / 500000     2.9s test_prop_DeleteUnion (collecting)
[ ]  18482      0      0   4722 / 500000     3.0s test_prop_DeleteUnion (collecting)
[ ]  19194      0      0   4897 / 500000     3.1s test_prop_DeleteUnion (collecting)
[ ]  19778      0      0   5050 / 500000     3.2s test_prop_DeleteUnion (collecting)
[ ]  20494      0      0   5223 / 500000     3.3s test_prop_DeleteUnion (collecting)
[ ]  21143      0      0   5404 / 500000     3.4s test_prop_DeleteUnion (collecting)
[ ]  21825      0      0   5576 / 500000     3.5s test_prop_DeleteUnion (collecting)
[ ]  22455      0      0   5733 / 500000     3.6s test_prop_DeleteUnion (collecting)
[ ]  23048      0      0   5882 / 500000     3.7s test_prop_DeleteUnion (collecting)
[ ]  23671      0      0   6033 / 500000     3.8s test_prop_DeleteUnion (collecting)
[ ]  24049      0      0   6142 / 500000     4.0s test_prop_DeleteUnion (collecting)
[ ]  24642      0      0   6310 / 500000     4.1s test_prop_DeleteUnion (collecting)
[ ]  25194      0      0   6446 / 500000     4.2s test_prop_DeleteUnion (collecting)
[ ]  25705      0      0   6599 / 500000     4.3s test_prop_DeleteUnion (collecting)
[ ]  26209      0      0   6740 / 500000     4.4s test_prop_DeleteUnion (collecting)
[ ]  26726      0      0   6873 / 500000     4.5s test_prop_DeleteUnion (collecting)
[ ]  27290      0      0   7034 / 500000     4.6s test_prop_DeleteUnion (collecting)
[ ]  27847      0      0   7149 / 500000     4.7s test_prop_DeleteUnion (collecting)
[ ]  28365      0      0   7258 / 500000     4.8s test_prop_DeleteUnion (collecting)
[ ]  28885      0      0   7380 / 500000     4.9s test_prop_DeleteUnion (collecting)
[ ]  29540      0      0   7562 / 500000     5.0s test_prop_DeleteUnion (collecting)
[ ]  30295      0      0   7759 / 500000     5.1s test_prop_DeleteUnion (collecting)
[ ]  30890      0      0   7918 / 500000     5.2s test_prop_DeleteUnion (collecting)
[ ]  31472      0      0   8074 / 500000     5.3s test_prop_DeleteUnion (collecting)
[ ]  32026      0      0   8214 / 500000     5.4s test_prop_DeleteUnion (collecting)
[ ]  32445      0      0   8329 / 500000     5.5s test_prop_DeleteUnion (collecting)
[ ]  33030      0      0   8496 / 500000     5.6s test_prop_DeleteUnion (collecting)
[ ]  33626      0      0   8651 / 500000     5.7s test_prop_DeleteUnion (collecting)
[ ]  34269      0      0   8822 / 500000     5.8s test_prop_DeleteUnion (collecting)
[ ]  34850      0      0   8982 / 500000     5.9s test_prop_DeleteUnion (collecting)
[ ]  35438      0      0   9145 / 500000     6.0s test_prop_DeleteUnion (collecting)
[ ]  35977      0      0   9298 / 500000     6.1s test_prop_DeleteUnion (collecting)
[ ]  36796      0      0   9496 / 500000     6.2s test_prop_DeleteUnion (collecting)
[ ]  37500      0      0   9687 / 500000     6.3s test_prop_DeleteUnion (collecting)
[ ]  38213      0      0   9867 / 500000     6.4s test_prop_DeleteUnion (collecting)
[ ]  38795      0      0  10021 / 500000     6.5s test_prop_DeleteUnion (collecting)
[ ]  39256      0      0  10142 / 500000     6.6s test_prop_DeleteUnion
[ ]  39851      0      0  10295 / 500000     6.7s test_prop_DeleteUnion (collecting)
[ ]  40436      0      0  10445 / 500000     6.8s test_prop_DeleteUnion (collecting)
[ ]  40938      0      0  10587 / 500000     6.9s test_prop_DeleteUnion (collecting)
[ ]  41621      0      0  10769 / 500000     7.0s test_prop_DeleteUnion (collecting)
[ ]  42187      0      0  10924 / 500000     7.1s test_prop_DeleteUnion (collecting)
[ ]  42766      0      0  11076 / 500000     7.2s test_prop_DeleteUnion (collecting)
[ ]  43370      0      0  11219 / 500000     7.3s test_prop_DeleteUnion (collecting)
[ ]  44089      0      0  11418 / 500000     7.4s test_prop_DeleteUnion (collecting)
[ ]  44725      0      0  11567 / 500000     7.5s test_prop_DeleteUnion (collecting)
[ ]  45282      0      0  11713 / 500000     7.6s test_prop_DeleteUnion (collecting)
[ ]  45770      0      0  11829 / 500000     7.7s test_prop_DeleteUnion (collecting)
[ ]  46367      0      0  11974 / 500000     7.8s test_prop_DeleteUnion (collecting)
[ ]  46831      0      0  12090 / 500000     7.9s test_prop_DeleteUnion (collecting)
[ ]  47495      0      0  12271 / 500000     8.0s test_prop_DeleteUnion (collecting)
[ ]  48190      0      0  12459 / 500000     8.1s test_prop_DeleteUnion (collecting)
[ ]  49020      0      0  12671 / 500000     8.2s test_prop_DeleteUnion (collecting)
[ ]  49576      0      0  12832 / 500000     8.3s test_prop_DeleteUnion (collecting)
[ ]  49969      0      0  12945 / 500000     8.4s test_prop_DeleteUnion (collecting)
[ ]  50454      0      0  13081 / 500000     8.5s test_prop_DeleteUnion (collecting)
[ ]  51226      0      0  13281 / 500000     8.6s test_prop_DeleteUnion (collecting)
[ ]  51881      0      0  13445 / 500000     8.7s test_prop_DeleteUnion (collecting)
[ ]  52281      0      0  13548 / 500000     8.8s test_prop_DeleteUnion (collecting)
[ ]  52859      0      0  13693 / 500000     8.9s test_prop_DeleteUnion (collecting)
[ ]  53520      0      0  13865 / 500000     9.0s test_prop_DeleteUnion (collecting)
[ ]  54174      0      0  14031 / 500000     9.1s test_prop_DeleteUnion (collecting)
[ ]  54769      0      0  14181 / 500000     9.2s test_prop_DeleteUnion (collecting)
[ ]  55479      0      0  14359 / 500000     9.3s test_prop_DeleteUnion (collecting)
[ ]  55954      0      0  14479 / 500000     9.4s test_prop_DeleteUnion (collecting)
[ ]  56677      0      0  14678 / 500000     9.5s test_prop_DeleteUnion (collecting)
[ ]  57343      0      0  14844 / 500000     9.6s test_prop_DeleteUnion (collecting)
[ ]  57940      0      0  15014 / 500000     9.7s test_prop_DeleteUnion (collecting)
[ ]  58460      0      0  15159 / 500000     9.8s test_prop_DeleteUnion (collecting)
[ ]  59094      0      0  15331 / 500000     9.9s test_prop_DeleteUnion (collecting)
[ ]  59676      0      0  15489 / 500000    10.0s test_prop_DeleteUnion (collecting)
[ ]  60137      0      0  15619 / 500000    10.1s test_prop_DeleteUnion (collecting)
[ ]  60667      0      0  15755 / 500000    10.2s test_prop_DeleteUnion (collecting)
[ ]  61339      0      0  15896 / 500000    10.3s test_prop_DeleteUnion (collecting)
[ ]  61867      0      0  16042 / 500000    10.4s test_prop_DeleteUnion (collecting)
[ ]  62544      0      0  16234 / 500000    10.5s test_prop_DeleteUnion (collecting)
